customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ltv,engagement_score,charges_per_tenure,has_multiple_services,is_new_customer,is_high_value,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,tenure_group_12-24mo,tenure_group_24-48mo,tenure_group_48+mo,monthly_charges_category_Medium,monthly_charges_category_High,R_score,F_score,M_score,RFM_Score,RFM_Segment,KMeans_Cluster
0311-UNPFF,Female,0,0,0,26,1,0,0,0,0,0,1,1,1,88.8,2274.35,,2308.8,4,84.23518518518519,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,4,3,4,11,Established,1
6609-MXJHJ,Female,0,1,1,30,1,1,0,0,0,0,0,0,1,25.1,789.55,,753.0,1,25.46935483870968,0,0,0,False,True,False,False,True,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
2669-OIDSD,Female,0,1,0,48,1,0,0,0,1,1,1,1,1,100.05,4834.0,,4802.4,6,98.6530612244898,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,2,5,5,12,Established,2
8400-WZICQ,Female,0,1,1,55,1,0,1,1,0,0,0,0,0,55.7,3131.8,,3063.5,4,55.925,1,0,0,False,False,False,True,False,False,False,False,False,True,True,False,2,3,4,9,Developing,1
3834-XUIFC,Male,0,0,0,7,1,1,0,0,0,0,0,1,1,85.2,602.55,,596.4,3,75.31875,1,0,0,False,False,False,False,True,True,False,False,False,False,False,True,5,3,2,10,Established,3
9576-SYUHJ,Male,0,0,0,37,1,1,1,0,0,0,1,0,1,91.15,3369.25,,3372.55,4,88.66447368421052,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
0410-IPFTY,Female,0,1,0,31,1,0,0,1,0,0,0,1,1,83.85,2674.15,,2599.35,4,83.5671875,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
2831-EBWRN,Male,0,0,0,4,1,0,0,0,0,0,0,0,1,45.9,199.75,,183.6,2,39.95,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
9430-NKQLY,Male,0,1,1,72,1,1,0,0,0,0,0,0,1,25.1,1790.8,,1807.2,1,24.53150684931507,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
8414-MYSHR,Male,1,0,0,5,1,0,0,0,0,0,1,1,1,91.4,449.75,,457.0,4,74.95833333333333,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
0247-SLUJI,Male,0,1,1,1,1,0,0,0,0,0,0,0,0,19.7,19.7,,19.7,1,9.85,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
9402-ORRAH,Female,1,0,0,15,1,0,0,0,0,0,1,1,1,91.5,1400.3,,1372.5,4,87.51875,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
6483-OATDN,Male,0,1,1,8,1,0,1,0,0,0,0,0,1,51.3,411.6,,410.4,3,45.73333333333333,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,5,3,2,10,Established,3
1293-HHSHJ,Female,0,0,0,35,1,0,0,0,0,0,0,0,0,21.1,741.0,,738.5,1,20.58333333333333,0,0,0,True,False,False,False,True,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
4840-ORQXB,Female,1,0,0,56,1,1,0,1,1,0,1,1,0,104.75,5841.35,,5866.0,6,102.47982456140352,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,2,5,5,12,Established,2
7599-FKVXZ,Male,0,1,0,42,1,1,0,0,1,1,1,1,1,106.15,4512.7,,4458.3,6,104.94651162790696,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,3,5,4,12,Established,1
3982-DQLUS,Male,1,1,1,65,1,1,1,1,0,0,0,0,1,85.75,5688.45,,5573.75,4,86.18863636363636,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,1,3,5,9,Developing,2
8610-ZIKJJ,Female,0,1,1,2,1,0,0,0,0,0,0,0,0,20.3,31.9,,40.6,1,10.633333333333333,0,1,0,True,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
3756-VNWDH,Male,1,1,0,65,1,1,1,0,0,0,1,1,1,100.75,6674.65,,6548.75,5,101.1310606060606,1,0,1,True,False,False,True,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
7801-KICAO,Female,0,0,0,18,1,1,0,0,0,0,0,0,1,74.15,1345.75,,1334.7,2,70.82894736842105,0,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
7673-LPRNY,Female,0,0,0,23,1,1,1,0,1,0,1,1,1,78.55,1843.05,,1806.65,6,76.79375,1,0,0,True,False,False,True,False,False,False,True,False,False,False,True,4,5,3,12,Established,1
8229-TNIQA,Female,0,0,0,4,1,0,0,0,0,0,0,0,1,45.3,196.95,,181.2,2,39.39,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
6060-QBMGV,Male,0,1,0,70,1,0,0,0,0,0,0,0,0,19.85,1433.8,,1389.5,1,20.194366197183097,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
7339-POGZN,Female,0,0,0,4,1,1,0,0,0,0,0,0,0,50.7,214.55,,202.8,2,42.91,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
2828-SLQPF,Male,0,0,0,19,1,0,0,0,0,0,0,0,1,45.0,865.85,,855.0,2,43.2925,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,4,2,2,8,Developing,0
4465-VDKIQ,Female,0,0,0,18,1,0,0,1,1,0,0,0,0,77.8,1358.6,,1400.4,4,71.50526315789473,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
2921-XWDJH,Female,1,1,0,38,1,0,1,0,0,0,0,1,1,83.45,3147.15,,3171.1,4,80.69615384615385,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
6221-AVQYL,Male,0,0,0,2,1,1,0,0,0,0,0,0,1,73.25,131.05,,146.5,2,43.68333333333334,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
2558-BUOZZ,Male,0,0,0,47,1,1,1,1,0,0,1,0,0,94.8,4535.85,,4455.599999999999,5,94.496875,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,2,4,4,10,Established,1
9257-AZMTZ,Female,0,1,1,52,1,0,0,0,0,0,0,0,0,20.1,1078.75,,1045.2,1,20.35377358490566,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,2,1,3,6,At Risk,0
0003-MKNFE,Male,0,0,0,9,1,1,0,0,0,0,0,1,0,59.9,542.4,,539.1,3,54.24,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,5,3,2,10,Established,3
0975-UYDTX,Female,0,1,0,26,1,1,1,1,1,1,1,1,1,90.1,2312.55,,2342.6,8,85.65,1,0,0,True,False,True,False,False,False,False,False,True,False,False,True,4,5,4,13,Champions,1
7743-EXURX,Male,0,1,1,8,1,0,0,0,1,0,0,0,1,51.05,415.05,,408.4,3,46.11666666666667,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,5,3,2,10,Established,3
4682-BLBUC,Male,0,1,0,44,1,0,0,1,1,1,1,0,1,70.95,3250.45,,3121.8,6,72.23222222222222,1,0,0,True,False,False,True,False,False,False,False,True,False,False,True,2,5,4,11,Established,1
0975-VOOVL,Female,0,0,0,3,0,0,0,1,0,0,0,0,0,29.2,98.5,,87.6,2,24.625,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,5,2,1,8,Developing,0
5968-VXZLG,Male,0,0,0,2,1,0,0,0,0,0,0,0,1,46.6,87.9,,93.2,2,29.3,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
5569-KGJHX,Female,0,1,1,9,1,1,0,0,0,0,1,0,1,85.35,754.65,,768.15,3,75.465,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
4988-IQIGL,Male,1,0,0,1,1,1,0,0,0,0,0,0,1,75.35,75.35,,75.35,2,37.675,0,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
5201-FRKKS,Male,0,0,0,25,1,0,1,0,0,0,0,0,0,74.3,1952.25,,1857.5,3,75.08653846153847,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,4,3,3,10,Established,3
9799-CAYJJ,Female,1,1,0,2,1,0,0,0,0,0,0,0,1,69.3,153.8,,138.6,2,51.26666666666667,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,5,2,1,8,Developing,3
7730-IUTDZ,Male,0,0,0,43,1,0,1,0,0,0,0,0,1,75.2,3198.6,,3233.6,3,72.69545454545454,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
0426-TIRNE,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,,20.9,1,10.45,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
5443-SCMKX,Female,0,1,0,58,1,1,0,1,1,0,0,1,1,94.3,5610.15,,5469.4,5,95.0872881355932,1,0,1,True,False,False,True,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
8295-KMENE,Female,0,1,1,59,1,1,1,0,1,1,1,0,1,76.45,4519.5,,4510.55,6,75.325,1,0,1,False,True,False,False,True,False,False,False,False,True,False,True,1,5,5,11,Established,1
6738-ISCBM,Male,0,0,0,44,0,0,1,0,1,0,1,1,1,54.0,2440.25,,2376.0,5,54.227777777777774,1,0,0,True,False,False,True,False,False,False,False,True,False,True,False,2,4,4,10,Established,1
9821-BESNZ,Male,0,0,0,66,1,1,0,1,0,1,1,1,1,104.25,6860.6,,6880.5,6,102.39701492537314,1,0,1,True,False,False,True,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
3678-MNGZX,Male,0,1,1,68,1,0,0,0,0,0,0,0,0,19.95,1377.7,,1356.6,1,19.96666666666667,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
1335-NTIUC,Male,0,0,0,9,0,0,0,0,0,0,0,0,1,24.95,190.25,,224.55,1,19.025,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,5,1,1,7,Developing,0
2916-BQZLN,Male,0,0,0,19,1,1,1,0,1,0,0,0,1,84.75,1651.95,,1610.25,4,82.5975,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
4558-CGYCZ,Male,0,0,0,4,1,0,0,0,0,0,0,0,0,19.75,78.3,,79.0,1,15.66,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
2368-GAKKQ,Female,0,0,0,70,1,1,1,1,1,1,1,1,1,113.65,7939.25,,7955.5,8,111.82042253521126,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
8710-YGLWG,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,44.9,44.9,,44.9,2,22.45,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
3199-XGZCY,Female,0,0,0,8,1,1,0,0,0,0,0,0,1,75.25,576.7,,602.0,2,64.07777777777778,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
3785-KTYSH,Male,0,0,0,53,1,1,0,0,0,0,0,0,0,24.6,1279.0,,1303.8000000000002,1,23.685185185185187,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,2,1,3,6,At Risk,0
6814-ZPWFQ,Male,1,0,0,51,1,1,0,0,0,0,0,0,0,25.0,1260.7,,1275.0,1,24.24423076923077,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,2,1,3,6,At Risk,0
4063-EIKNQ,Male,0,1,1,11,1,0,0,0,0,0,0,0,0,20.95,267.35,,230.45,1,22.27916666666667,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
6993-YCOBK,Male,0,1,1,60,1,1,1,0,1,1,1,1,1,110.6,6586.85,,6636.0,7,107.9811475409836,1,0,1,False,True,False,True,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
5206-HPJKM,Male,0,0,0,17,1,0,1,1,0,0,0,0,1,55.5,934.15,,943.5,4,51.89722222222222,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,4,3,2,9,Developing,3
7587-RZNME,Male,0,0,0,3,1,0,0,0,0,0,0,0,1,43.3,123.65,,129.89999999999998,2,30.9125,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
0748-RDGGM,Male,0,1,0,70,1,0,1,1,1,1,1,1,1,109.5,7534.65,,7665.0,8,106.1218309859155,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
8393-JMVMB,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,19.45,19.45,,19.45,1,9.725,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
5019-GQVCR,Male,1,0,0,43,1,1,0,0,0,0,1,0,1,84.85,3645.6,,3648.55,3,82.85454545454546,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
6036-TTFYU,Female,0,1,0,16,1,0,0,0,0,0,0,0,0,19.6,314.45,,313.6,1,18.49705882352941,0,0,0,False,False,False,False,True,False,True,True,False,False,False,False,4,1,2,7,Developing,0
2550-AEVRU,Female,0,1,1,57,1,0,1,1,0,0,0,0,0,53.45,3053.0,,3046.65,4,52.63793103448276,1,0,0,True,False,False,True,False,False,False,False,False,True,True,False,2,3,4,9,Developing,1
0969-RGKCU,Male,0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,677.05,,732.6,1,17.817105263157895,0,0,0,True,False,True,False,False,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
0378-CJKPV,Female,0,1,0,72,1,1,1,1,1,1,1,1,0,112.1,7965.95,,8071.2,8,109.12260273972602,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
4706-AXVKM,Female,1,0,0,11,1,1,0,0,0,0,0,1,1,84.8,906.85,,932.8,3,75.57083333333334,1,0,0,False,False,True,False,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
5889-JTMUL,Female,1,1,0,50,1,1,0,1,1,0,1,0,1,95.05,4888.7,,4752.5,5,95.85686274509804,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,2,4,5,11,Established,1
9026-RNUJS,Male,1,0,0,5,1,0,0,0,1,0,0,0,0,50.35,237.25,,251.75,3,39.54166666666666,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,3,1,9,Developing,3
3746-EUBYR,Male,0,1,0,1,1,1,0,0,0,0,0,0,1,74.6,74.6,,74.6,2,37.3,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
2332-EFBJY,Male,0,0,0,16,1,0,0,0,0,0,0,0,1,19.7,342.4,,315.2,1,20.141176470588235,0,0,0,False,False,False,False,True,False,True,True,False,False,False,False,4,1,2,7,Developing,0
2880-FPNAE,Male,1,1,0,2,1,0,0,0,1,0,0,0,1,74.2,140.1,,148.4,3,46.7,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,1,9,Developing,3
1703-MGIAB,Female,0,0,0,17,1,1,0,0,1,1,1,0,1,69.0,1108.0,,1173.0,5,61.55555555555556,1,0,0,False,False,False,False,True,False,False,True,False,False,True,False,4,4,3,11,Established,3
4311-QTTAI,Female,0,0,0,16,1,0,0,0,0,0,0,0,0,19.35,295.55,,309.6,1,17.38529411764706,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,4,1,2,7,Developing,0
9474-PHLYD,Female,0,0,0,15,1,0,0,0,1,0,0,1,1,59.45,892.65,,891.75,4,55.790625,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,4,3,2,9,Developing,3
4318-RAJVY,Female,0,0,0,10,1,0,0,0,0,0,0,0,1,19.8,198.25,,198.0,1,18.022727272727277,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
2165-VOEGB,Female,0,0,1,46,1,0,1,1,0,1,1,1,1,105.2,4822.85,,4839.2,7,102.61382978723404,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,2,5,5,12,Established,2
3612-YUNGG,Male,0,1,1,64,1,1,0,1,1,1,1,1,1,109.2,6741.15,,6988.8,7,103.71,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
2254-DLXRI,Female,0,0,0,1,1,1,0,1,0,0,0,0,1,79.15,79.15,,79.15,3,39.575,1,1,0,False,False,False,False,True,True,False,False,False,False,False,True,5,3,1,9,Developing,3
5062-CJJKH,Male,0,1,1,25,1,0,0,1,1,0,0,0,0,53.65,1355.45,,1341.25,4,52.13269230769231,1,0,0,True,False,False,False,True,False,False,False,True,False,True,False,4,3,3,10,Established,3
9028-LIHRP,Male,0,1,1,71,1,0,1,1,1,1,1,0,0,100.2,7209.0,,7114.2,7,100.125,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
2219-MVUSO,Male,0,0,0,8,1,0,0,0,0,0,0,0,1,45.15,438.4,,361.2,2,48.71111111111111,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,2,9,Developing,3
1053-MXTTK,Female,0,1,1,72,1,0,1,1,1,1,1,1,1,108.65,7726.35,,7822.8,8,105.84041095890412,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
1530-ZTDOZ,Female,0,1,0,49,0,0,1,0,0,0,1,0,0,40.65,2070.75,,1991.85,3,41.415,1,0,0,False,False,False,False,False,False,False,False,False,True,True,False,2,3,3,8,Developing,0
1301-LOPVR,Male,0,1,1,29,0,0,1,1,1,1,0,1,1,55.35,1636.95,,1605.15,6,54.565000000000005,1,0,0,True,False,True,False,False,False,False,False,True,False,True,False,3,5,3,11,Established,1
0853-TWRVK,Male,0,1,0,72,1,1,1,1,1,1,0,1,0,105.6,7581.5,,7603.2,7,103.85616438356163,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
8914-RBTSB,Male,0,1,0,31,1,1,0,1,1,0,1,0,0,93.8,3019.5,,2907.8,5,94.359375,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
6212-ATMLK,Female,0,0,0,50,1,1,0,0,0,0,1,1,1,95.7,4729.75,,4785.0,4,92.74019607843135,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,2,3,5,10,Established,1
8200-LGKSR,Male,0,1,0,71,1,1,1,0,1,1,1,1,0,83.2,6126.1,,5907.2,7,85.08472222222223,1,0,1,False,True,False,True,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
1568-BEKZM,Male,1,1,0,70,1,1,1,1,1,1,1,1,0,90.05,6333.4,,6303.5,8,89.20281690140844,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
0670-ANMUU,Male,0,0,0,71,1,1,1,0,0,1,0,1,0,97.65,6687.85,,6933.150000000001,5,92.88680555555555,1,0,1,True,False,True,False,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
6897-RWMUB,Male,0,1,1,61,1,0,1,1,1,1,0,0,1,68.05,4158.25,,4151.05,6,67.06854838709677,1,0,1,False,True,False,False,False,False,False,False,False,True,True,False,1,5,4,10,Established,1
0963-ZBDRN,Male,0,0,0,32,1,0,0,0,0,1,1,1,1,96.2,3183.4,,3078.4,5,96.46666666666668,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
7594-RQHXR,Female,0,0,1,1,1,0,0,0,0,0,0,1,1,79.6,79.6,,79.6,3,39.8,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,1,9,Developing,3
6999-CHVCF,Male,0,0,0,68,1,1,1,1,1,0,0,1,1,102.1,7149.35,,6942.799999999999,6,103.61376811594204,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
6134-KWTBV,Male,0,0,0,62,1,1,0,0,0,0,0,0,0,23.4,1429.65,,1450.8,1,22.692857142857143,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
1077-HUUJM,Female,0,0,1,7,1,0,0,0,0,0,0,0,1,71.05,472.65,,497.35,2,59.08125,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
6331-EWIEB,Male,0,0,0,20,1,1,0,0,0,0,1,0,1,85.25,1734.5,,1705.0,3,82.5952380952381,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
0895-LNKRC,Male,0,1,1,6,1,0,0,0,0,0,0,0,0,19.45,113.5,,116.7,1,16.214285714285715,0,1,0,True,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
2045-BMBTJ,Female,1,0,0,33,0,0,1,1,1,0,1,1,1,59.45,1884.65,,1961.85,6,55.43088235294118,1,0,0,False,False,False,False,False,False,False,False,True,False,True,False,3,5,3,11,Established,1
8417-GSODA,Male,0,1,1,28,1,1,0,0,0,0,1,1,0,92.2,2568.15,,2581.6,4,88.55689655172414,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,4,3,4,11,Established,1
5171-EPLKN,Male,0,0,0,27,1,0,0,0,0,0,0,0,0,19.85,470.0,,535.95,1,16.785714285714285,0,0,0,False,True,True,False,False,False,True,False,True,False,False,False,4,1,2,7,Developing,0
4452-QIIEB,Male,0,0,0,7,1,0,0,0,0,0,0,0,0,43.9,278.4,,307.3,2,34.8,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,2,9,Developing,3
5998-VVEJY,Male,0,0,0,26,1,1,0,0,0,1,0,0,1,80.5,2088.8,,2093.0,3,77.36296296296297,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,4,3,4,11,Established,3
1624-NALOJ,Male,1,0,0,5,1,1,0,1,0,0,0,1,1,89.8,502.6,,449.0,4,83.76666666666667,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
6741-EGCBI,Male,1,0,0,30,1,1,1,0,0,0,0,1,1,90.5,2595.85,,2715.0,4,83.73709677419355,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
7820-ZYGNY,Male,0,0,0,63,1,1,0,1,0,0,0,1,0,90.45,5825.5,,5698.35,4,91.0234375,1,0,1,True,False,True,False,False,True,False,False,False,True,False,True,1,3,5,9,Developing,2
4317-VTEOA,Male,0,0,0,1,1,0,0,1,0,0,0,0,1,50.75,50.75,,50.75,3,25.375,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,3,1,9,Developing,3
9677-AVKED,Female,0,0,1,53,1,1,0,1,1,1,1,1,1,84.6,4449.75,,4483.799999999999,7,82.40277777777777,1,0,1,True,False,False,True,False,False,False,False,False,True,False,True,2,5,5,12,Established,2
1670-SVOWZ,Female,0,1,1,14,1,0,0,1,0,1,0,1,1,89.65,1208.35,,1255.1,5,80.55666666666666,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,5,4,3,12,Established,3
2227-JRSJX,Female,0,0,0,21,1,0,0,1,0,1,1,1,1,99.15,1956.4,,2082.15,6,88.92727272727274,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,4,5,4,13,Champions,1
9847-HNVGP,Male,0,0,0,17,1,0,0,0,0,0,0,0,0,19.95,310.6,,339.15,1,17.255555555555556,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,4,1,2,7,Developing,0
6696-YDAYZ,Male,0,1,1,16,1,0,0,0,0,0,0,0,0,20.5,290.55,,328.0,1,17.091176470588238,0,0,0,False,True,False,False,True,False,True,True,False,False,False,False,4,1,2,7,Developing,0
8980-WQFWL,Female,0,0,0,35,1,0,0,0,1,0,0,1,1,62.1,2096.1,,2173.5,4,58.225,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,3,3,4,10,Established,1
1730-ZMAME,Female,1,0,0,32,1,0,0,0,0,0,0,1,1,79.5,2665.0,,2544.0,3,80.75757575757575,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
6506-EYCNH,Female,0,1,1,28,1,0,0,0,0,0,0,0,1,19.55,543.8,,547.4,1,18.75172413793103,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,4,1,2,7,Developing,0
4634-JLRJT,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,20.35,20.35,,20.35,1,10.175,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
9501-UKKNL,Male,0,0,0,59,0,0,0,0,0,1,1,1,1,51.7,3005.8,,3050.3,4,50.09666666666667,1,0,0,False,False,False,True,False,False,False,False,False,True,True,False,1,3,4,8,Developing,1
2560-QTSBS,Female,0,1,1,72,1,1,0,0,0,0,0,0,1,23.3,1623.15,,1677.6,1,22.23493150684932,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
7541-YLXCL,Male,0,0,0,36,1,0,0,1,0,1,0,1,1,65.4,2498.4,,2354.4,5,67.52432432432433,1,0,0,True,False,False,False,True,False,False,False,True,False,True,False,3,4,4,11,Established,1
4795-WRNVT,Female,0,0,0,40,1,0,1,1,0,0,1,0,0,65.1,2586.0,,2604.0,5,63.073170731707314,1,0,0,False,False,False,False,True,False,False,False,True,False,True,False,3,4,4,11,Established,1
6080-TCMYC,Male,0,1,1,40,1,1,0,0,1,0,0,0,1,81.2,3292.3,,3248.0,3,80.30000000000001,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
0260-ZDLGK,Female,0,0,1,9,1,0,0,0,1,1,1,1,1,72.9,651.4,,656.1,6,65.14,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,5,5,2,12,Established,3
7860-UXCRM,Male,0,1,1,63,1,0,1,1,1,1,1,0,0,74.5,4674.55,,4693.5,7,73.03984375,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
